"code","iso","country","CH4.raw.1990","CH4.raw.1991","CH4.raw.1992","CH4.raw.1993","CH4.raw.1994","CH4.raw.1995","CH4.raw.1996","CH4.raw.1997","CH4.raw.1998","CH4.raw.1999","CH4.raw.2000","CH4.raw.2001","CH4.raw.2002","CH4.raw.2003","CH4.raw.2004","CH4.raw.2005","CH4.raw.2006","CH4.raw.2007","CH4.raw.2008","CH4.raw.2009","CH4.raw.2010","CH4.raw.2011","CH4.raw.2012","CH4.raw.2013","CH4.raw.2014"
512,"OMN","Oman",27.61374183,28.9747475,30.33897078,31.70003505,33.06290512,34.4168297,35.58620246,36.75795893,37.92930409,39.12019485,40.27366522,39.4676364,38.65082909,37.85028128,37.04435286,36.25598725,36.32803708,36.39792312,36.46950335,36.54053149,36.62917422,37.35063617,38.07156602,38.94757497,39.65446981
586,"PAK","Pakistan",62.02856843,63.27072429,64.21640636,66.20298482,67.39223969,68.91262255,72.02410436,73.86288137,75.85894728,78.01339009,79.2451723,80.5034228,82.9446518,85.8696785,88.2099699,90.7991994,96.65073042,99.09923765,103.1710427,105.7489565,105.3660382,110.6115369,112.8142798,117.3169329,120.6171336
585,"PLW","Palau",0,0.010700838,0.010987773,0.011274709,0.011561644,0.011848579,0.012148526,0.012448473,0.012748419,0.013048366,0.013348313,0.013462265,0.013576218,0.01369017,0.013804122,0.013918075,0.013994089,0.014070102,0.014146116,0.01422213,0.014298144,0.014351011,0.014403879,0.014456746,0.014509613
591,"PAN","Panama",3.39780173,3.445474976,3.510800121,3.557086666,3.612887411,3.646980256,3.661539264,3.591753371,3.659151679,3.668885786,3.688153794,3.951650229,3.983902063,3.973132498,3.978438333,4.089976468,4.124765372,4.106154375,4.234137479,4.309761183,4.338041387,4.470095642,4.500623098,4.544275453,4.447466508
598,"PNG","Papua New Guinea",6.463294612,7.265715246,8.09939008,8.932201613,9.766590347,10.59837858,7.891283269,36.20415866,8.070411646,7.874398834,7.599677623,6.933682642,10.69385966,8.10194188,14.3629159,6.349269219,8.928462782,6.667516846,8.22393821,7.077426973,8.545391337,6.611873316,6.564642195,7.589857075,8.731124554
600,"PRY","Paraguay",15.62276621,14.95801487,15.36791223,16.36597518,17.08124824,18.0222326,17.87432606,18.30967011,18.22801567,20.02534413,17.57849708,17.81563352,17.85451716,19.1258617,18.00652053,18.94384717,19.10210347,21.36515737,19.64839618,20.44666038,21.80600448,22.45608962,23.63577916,24.3053719,25.22480754
604,"PER","Peru",15.0858786,15.05104241,15.16090402,15.37150183,16.08600174,16.74471195,17.59638022,18.4883386,19.54784448,20.96319956,21.51123004,21.64741825,22.01079606,22.44020857,22.46822889,23.997542,23.47473459,23.88020908,24.28281768,24.71073597,25.10383276,25.1463297,25.36692734,25.32270878,25.33373762
608,"PHL","Philippines",39.37525643,40.32310498,39.24172182,40.04185867,42.98337111,44.37560606,46.16218574,45.95368652,41.63681401,47.60185159,48.14182447,48.56561172,48.85979237,48.91295342,50.08407676,49.83494141,50.53404145,51.62492429,53.01897823,53.79920777,52.66530191,53.69278189,54.80650708,55.43954306,55.61553845
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",48.61655972,47.02791894,45.98518525,44.83894466,44.95477327,44.65117498,43.46140637,43.15450126,41.91268576,40.59994595,39.19878604,38.48884199,38.10277275,37.9517715,37.36521206,37.44621311,37.20458609,36.75978996,36.13711393,35.31424331,34.89407608,34.67545236,34.50311814,34.46130002,34.6379619
620,"PRT","Portugal",10.58855354,10.75509794,10.83208574,10.84303555,11.16696895,11.32314995,11.41242609,11.33395842,11.30747006,11.26117979,11.20100933,11.30867084,11.47818956,11.80923987,11.79889508,12.260023,11.85658242,11.74808335,11.74524887,11.72243999,11.67505912,11.73673281,11.78528359,11.80086488,11.86798356
630,"PRI","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",1.441954138,1.515637807,1.595128575,1.673863343,1.750265312,1.82379838,1.959889969,2.095523959,2.230022548,2.365563437,2.500202926,2.59211114,2.720368753,2.848097866,2.976174279,3.072890092,3.233233092,3.393114591,3.54214329,3.71882489,3.874331189,4.049577645,4.223798501,4.390754057,4.554834314
178,"COG","Republic of Congo",1.825014272,1.828749458,1.834626443,1.841395329,1.847104015,1.852296101,1.686830153,1.758309504,1.715922856,1.790183307,1.595765359,1.417399793,1.227247528,1.666630362,2.028872397,2.215916232,2.303077725,1.792401719,2.064320213,1.718356707,2.006856,2.563524291,3.693793182,4.558775373,2.550132164
638,"REU","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",43.84454504,41.1847433,38.47585107,35.68046894,34.75934591,32.83385607,31.95542144,30.89487151,29.66858028,28.61233974,27.50237231,26.93265216,26.568527,26.71091684,26.57982388,26.44721682,26.48279914,26.66009146,26.18091798,25.6198695,25.09564102,24.24273474,24.14894907,23.8485112,23.81296383
643,"RUS","Russia",640.9443952,617.7660478,588.7761681,563.2083451,535.3677202,503.3979068,500.8248686,473.9614739,485.6302445,467.4396106,469.2443591,475.744277,498.2112214,529.7912633,486.4017188,497.7209147,504.2986158,501.3713389,557.3130121,513.4475479,515.627157,520.6579644,548.2149142,522.1735351,532.1998596
646,"RWA","Rwanda",2.359873677,2.46257911,2.519395543,2.570376076,2.617064009,2.599968042,2.639929161,2.711517681,2.7851752,2.841378319,2.815239739,2.893556505,3.068761672,3.221292038,3.247504105,3.314516271,3.456067013,3.542616255,3.719296397,3.766581239,4.007292181,3.915143964,4.012043547,4.08965043,4.129039313
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0.057092005,0.057226665,0.057344925,0.057405584,0.057778744,0.058065404,0.058966736,0.059677269,0.060625401,0.061599633,0.062854466,0.06328384,0.063797415,0.064351189,0.064874564,0.065946239,0.066312341,0.067557843,0.068905246,0.069390448,0.069925251,0.069803502,0.070461354,0.071165205,0.071174257
662,"LCA","Saint Lucia",0.593074125,0.600492846,0.607978367,0.615430188,0.622826308,0.630237129,0.636008238,0.641837047,0.647659455,0.653493864,0.656362373,0.659811,0.663604328,0.667015356,0.670720383,0.674121811,0.677041301,0.680333191,0.683746981,0.686920771,0.689927262,0.692462544,0.695056026,0.695357908,0.69808679
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",0.059424939,0.059215381,0.059756323,0.060311364,0.060782206,0.061257547,0.061174644,0.061131641,0.061095637,0.061025734,0.060698731,0.060299273,0.059779315,0.058939757,0.058779399,0.058655641,0.058537432,0.058590622,0.058449913,0.058507803,0.058192994,0.05799898,0.057348166,0.056079352,0.055506938
882,"WSM","Samoa",0.191376142,0.191543928,0.188987915,0.191696701,0.193707787,0.191376474,0.192067978,0.192800483,0.196619387,0.195562791,0.196318796,0.207026176,0.207874857,0.212000137,0.212146518,0.212909698,0.213773041,0.214632083,0.215522626,0.216436968,0.217018011,0.230735535,0.21845306,0.219170584,0.219888109
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0.033233942,0.035576372,0.037930501,0.040182031,0.04248706,0.04479929,0.044232929,0.043638867,0.042993306,0.042408945,0.041905383,0.041813367,0.04186665,0.041885833,0.041177216,0.0407077,0.041150797,0.041827094,0.042526792,0.043342389,0.043878586,0.044376089,0.045114093,0.045923596,0.046649299
682,"SAU","Saudi Arabia",16.37239306,17.53553455,18.71022324,19.86147163,21.03376102,22.15501671,23.28595776,24.3870776,25.42619225,26.41074669,27.58751653,28.40064945,29.18843797,29.993175,30.92302332,31.75093214,31.98776662,32.3326052,32.45258848,32.58862637,33.18065935,33.94116317,34.60676088,35.2041533,35.76516792
686,"SEN","Senegal",6.494996041,6.6419365,6.77018906,6.92758342,7.06139408,7.146046439,7.153828543,7.328161946,7.86157605,8.810296753,8.570200757,8.475349003,7.63949055,7.199680497,7.851333143,8.14078159,8.785379433,8.265011876,8.642572219,8.128215461,9.104644504,9.420146194,8.662361683,9.276948072,9.080472761
688,"SRB","Serbia",11.65708963,11.49259955,10.65114854,10.6604697,10.53736561,10.85073613,10.85299849,10.80693513,10.74751611,10.4022377,9.815670922,9.553567329,9.446558215,9.370009563,9.314530715,8.907721713,8.6867377,8.534957267,8.105216534,7.702360301,7.358162268,7.294532688,7.314722908,7.191701229,7.254545749
690,"SYC","Seychelles",0.050392604,0.051062723,0.051501842,0.052009161,0.052486081,0.0529018,0.053227098,0.053747596,0.054148694,0.054589891,0.055066989,0.05549118,0.055723571,0.056278261,0.056683852,0.057144843,0.057552268,0.058269894,0.058636519,0.058983145,0.05952117,0.059984646,0.060474421,0.061073096,0.061631972
694,"SLE","Sierra Leone",2.930783407,2.91613645,2.924148293,2.990377736,2.957690479,2.888081022,2.780647509,2.792378097,2.818146885,2.632496872,2.56063986,2.66266812,2.89664548,3.02052334,3.2402837,3.42219336,3.824985602,3.399938443,3.634587385,3.747999427,3.819801168,4.037783915,4.896632363,4.59242871,4.638171757
702,"SGP","Singapore",0.639044236,0.670728765,0.702468995,0.734343124,0.779484554,0.821130283,0.969273333,1.115005683,1.262622033,1.422055284,1.545075234,1.610029266,1.699933599,1.764959131,1.829847564,1.894800196,1.960346043,2.02434729,2.088225037,2.152197384,2.217766531,2.282039253,2.346728574,2.410999295,2.474941117
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",5.522485631,5.41124367,5.123873886,4.929409204,4.610680149,4.504590994,4.644181997,4.6749229,4.633973403,4.548966907,4.61119661,4.62999675,4.655586391,4.677017631,4.687859772,4.632451613,4.639772419,4.635490124,4.63674563,4.622203436,4.630261142,4.619029169,4.602355595,4.611724321,4.600294147
705,"SVN","Slovenia",2.427326086,2.37191972,2.148633492,2.159009856,2.115941419,2.103445483,2.136439026,2.097107669,2.074478913,2.001358856,2.0295368,2.065668358,2.042457617,2.056595076,2.003291235,1.998189993,1.956715346,1.924011698,1.933501951,1.871570303,1.846466156,1.835921002,1.818014648,1.809743295,1.811237541
90,"SLB","Solomon Islands",0.182101708,0.187493401,0.193882393,0.199862085,0.204736377,0.210363769,0.216962964,0.223566958,0.229513553,0.237268348,0.244822642,0.249578897,0.256478952,0.263493106,0.271939961,0.279655016,0.287054158,0.294541801,0.302442143,0.309511286,0.315946328,0.322708904,0.32968278,0.337022956,0.343904131
706,"SOM","Somalia",14.54461777,12.93712639,11.8343146,12.88946821,13.88829013,14.24634734,14.5609126,14.84424386,14.93467992,15.06113838,15.20965894,15.41393348,15.59512632,15.84185755,16.01694069,16.25872962,15.56926343,14.98608393,15.02823354,15.04559134,15.15530785,15.25938226,15.44649468,15.52865799,15.64043111
710,"ZAF","South Africa",39.23591492,39.88200357,40.19019653,40.19781358,40.33359134,40.84561269,41.84668922,42.41671775,43.81142548,43.4637444,43.01215613,43.46024334,43.98679734,43.90583414,43.99681825,45.87948645,44.75771545,45.77340084,45.77352633,45.37984542,46.07533152,45.81710698,45.89064735,46.12342482,45.93417328
410,"KOR","South Korea",24.4538691,24.09020331,23.77232593,23.61235694,23.21093905,22.84900046,23.29797972,23.42741798,23.33532914,23.196437,23.09511686,23.52438963,23.944339,24.38004088,25.01292965,25.58445953,26.11980034,26.72336085,27.27308557,27.89309648,28.46737219,28.37244299,28.77616039,28.74732778,28.71216518
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",28.76002076,29.15800786,29.47031496,29.44946696,29.96955346,30.62412016,31.49852181,33.12899816,33.84064212,34.49618157,35.41400242,35.99254742,36.51733001,36.99346431,37.47529721,37.4797273,37.65801737,38.26386233,37.33593929,38.09160025,38.13626982,37.60771065,37.25929509,37.10120353,37.76258447
144,"LKA","Sri Lanka",16.20071877,15.8738653,16.08957633,16.30096256,16.59390029,16.66157021,16.3397939,16.53767088,16.12653697,16.62963585,16.70686374,16.66577243,16.89284942,17.27352741,17.0141866,17.62563959,17.75593024,17.706184,18.39044406,18.31045682,18.79199067,19.04181481,19.21902145,19.58286879,18.96298772
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",72.63183673,73.58340397,76.68361201,79.37590744,81.61984218,82.50995022,84.80024157,92.90943032,102.5937026,105.267533,106.394908,91.73895355,108.3592982,94.04422638,104.6634405,103.4636202,107.9391914,107.5185264,114.8018279,132.8896232,115.1912784,124.4399373,106.8817869,91.11775422,82.03511824
740,"SUR","Suriname",0.79532918,0.866177059,0.945840439,0.910004019,0.913832798,0.968880778,0.962423287,0.963730295,1.094651603,0.922598112,0.85320962,0.846548144,0.797125068,1.243426992,1.027338915,0.838859239,0.936027756,0.886082272,1.019978288,1.308437705,0.968727121,0.973668381,1.26003334,1.1732127,1.141001859
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",1.10300056,1.144407005,1.169463251,1.079359996,1.108233142,1.134245787,1.17006094,1.174337792,1.219565644,1.199355197,1.205662849,1.138231875,1.143661001,1.183595727,1.214196653,1.207939178,1.175621016,1.371851353,1.357786591,1.220252428,1.315275466,1.299354484,1.336414902,1.361236521,1.346432739
752,"SWE","Sweden",7.344902217,7.217436503,7.289236188,7.309832974,7.29317916,7.147552845,7.075545828,6.995136211,6.836728894,6.694259577,6.52689546,6.373852151,6.259643942,6.114062634,6.045808025,5.907355617,5.759192083,5.544338349,5.419360015,5.238223381,5.106566847,5.090715007,5.068835067,5.069778427,5.167607187
756,"CHE","Switzerland",5.449914297,5.339234624,5.194237051,5.059000578,5.019435605,4.942199132,4.910603693,4.678425953,4.600652814,4.511528274,4.436961834,4.454934334,4.397314133,4.294489333,4.285523232,4.214687732,4.236728883,4.230297534,4.146039885,4.107014136,4.092379187,4.071456744,4.046037901,4.020498458,4.034103915
760,"SYR","Syria",20.66033892,22.31088285,23.84464378,24.91075941,26.64357175,28.38869838,28.56817029,28.726625,29.01719892,28.93497033,28.92526735,28.16552748,27.805847,27.56532223,27.40721286,27.19813899,27.32027481,27.41371384,26.84980597,26.60815919,26.19174702,27.00146193,27.42134224,27.80972765,28.17780777
158,"TWN","Taiwan",10.882,11.157,11.207,11.603,12.364,13.108,13.539,13.559,13.579,13.705,13.49,12.646,12.029,11.493,10.76,10.258,9.584,9.063,8.345,7.682,7.092,6.676,6.321,5.927,NA
762,"TJK","Tajikistan",4.016373895,3.828295009,3.515383637,3.213242506,3.061674374,2.839332643,2.688515071,2.584934099,2.455844027,2.422681155,2.349667383,2.376824746,2.448831409,2.544699072,2.669800535,2.845182198,2.987290583,3.097239569,3.484589154,3.69111204,3.750059725,3.863474516,4.051472707,4.105154798,4.215523188
834,"TZA","Tanzania",33.78632252,33.91827479,33.90483195,34.21954252,34.34073098,36.15194374,38.03440195,35.27862945,40.35373865,39.50222065,33.90382285,40.58076997,36.8015116,44.05375282,42.54859735,46.82224257,39.69013936,43.25123124,44.59617123,43.34685451,45.26288099,45.69162812,46.20232135,46.47314748,46.1213424
764,"THA","Thailand",48.70192168,51.01760333,52.36532957,52.82578632,53.52419316,53.10717651,54.39409502,57.54971843,58.47004364,60.10771005,60.94611916,61.63287961,61.38674867,63.80365142,65.88148407,66.90669782,66.86266718,71.30683215,70.66584132,72.05899348,75.56034905,73.18715374,75.05583232,73.65427071,71.2835934
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676722,0.685737,0.689243,0.696937,0.70655,0.717718,0.72489518,0.73207236,NA,NA
768,"TGO","Togo",1.647233814,1.599194524,1.546178935,1.554228546,1.567379057,1.529849867,1.659207314,1.871296261,2.146401008,2.146557155,2.104976102,2.120740768,2.153260633,2.200798399,2.079732565,2.477601631,2.241560644,2.218961557,2.371534169,2.351393082,2.368311695,2.46853058,2.511776264,2.612844049,2.655967933
772,"TKL","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",0.102329728,0.102679238,0.104924349,0.104902459,0.10397807,0.10114768,0.102201594,0.102953407,0.103811421,0.105805734,0.108022048,0.109243755,0.110460562,0.11167617,0.112894177,0.114098884,0.11531529,0.116723595,0.1179473,0.119175905,0.12035091,0.121387155,0.122990299,0.124273044,0.125629488
780,"TTO","Trinidad and Tobago",0.6503967,0.651636954,0.643652408,0.645265263,0.644616517,0.640647571,0.650108162,0.643054053,0.641563044,0.639978236,0.640417927,0.637066376,0.642120526,0.638127276,0.639986625,0.634011375,0.633569761,0.638811546,0.634459932,0.636417018,0.654051504,0.639458545,0.642111585,0.647186226,0.648565367
788,"TUN","Tunisia",3.476520154,3.548213822,3.590118189,3.721289257,3.638079725,3.645769092,3.846655409,3.822927726,3.931733743,4.033913161,4.162340578,4.187430803,4.205416727,4.160136652,4.203520077,4.288844802,4.380514157,4.450789812,4.439668267,4.481784021,4.487723276,4.495658503,4.50678853,4.545230157,4.550895484
792,"TUR","Turkey",33.4038017,35.15030524,38.26939419,40.85764174,43.29081228,45.75112553,47.11020865,48.61589417,49.53576949,50.95760891,52.55337853,51.83980201,51.09446078,50.42932336,49.92152414,50.01886152,50.73829385,51.25294518,51.50688112,51.44170845,51.38681258,52.61732857,55.73738355,56.79204684,57.27226542
795,"TKM","Turkmenistan",24.01544244,23.36138285,21.5560206,21.35202124,20.89668358,20.40630923,21.44527555,22.01592068,23.15802421,24.47174844,25.89295176,27.40826126,29.25298546,31.24956166,32.83597046,34.31439826,35.0424231,35.42687944,36.38845018,36.74239792,37.40939246,38.20189449,39.28218263,40.29894096,41.2851385
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0.008617065,0.009208732,0.009314799,0.009261766,0.009401533,0.0094766,0.00954763,0.00967996,0.00974889,0.00988332,0.009952249,0.009999822,0.010144594,0.010192166,0.010239739,0.010287311,0.010338127,0.010420743,0.010471559,0.010522375,0.010573191,0.010630144,0.010687097,0.010744049,0.006469502
800,"UGA","Uganda",7.165429936,7.474755658,7.676256679,7.9375346,7.877426021,8.105685843,8.108848139,8.561488536,9.210774132,9.017391529,8.764478526,8.189502333,8.85172204,9.885895648,10.08347065,10.51836006,9.215523549,10.20059524,13.54279732,13.87903481,14.0444995,14.10404554,15.03192069,15.18015513,15.19803638
804,"UKR","Ukraine",147.7348257,139.6817769,129.6871674,120.2954569,111.7950667,101.4837712,97.71669292,93.49352878,88.60046704,86.56036,84.43410856,82.57998206,83.30212756,83.10036615,80.75818315,79.44992055,78.657828,78.19611705,76.72378041,75.58439726,74.98548191,74.77984492,74.70732822,75.71333873,76.11579854
784,"ARE","United Arab Emirates",15.30332534,15.73859877,16.17490959,16.61280572,17.05318084,17.49403597,17.95076178,18.40763509,18.8690506,19.33180261,19.78566031,20.38655961,20.9874602,21.58829369,22.16240158,22.82065208,23.36590563,23.91341219,24.46503535,25.0328128,25.50070746,25.75214481,26.00796456,26.34450421,26.61567966
826,"GBR","United Kingdom",117.7990229,113.4831862,109.608576,105.5642209,101.7507219,97.38476427,92.98598894,88.1010877,83.74911267,79.09815333,73.6926194,68.36585511,64.39858982,61.16825343,57.66922265,54.21477456,53.49697307,52.63930959,51.74709421,50.88983133,50.57848274,50.09502874,49.78502744,49.55684863,49.37870293
840,"USA","United States of America",675.3082574,672.1093897,671.669977,668.7889424,668.7432341,666.8240019,659.3505976,648.0299192,644.564905,644.2728653,631.5950883,623.6893216,620.216994,617.3673978,621.6929674,612.6595347,619.6294068,652.3208266,640.6410142,655.3459392,662.6204598,664.0085051,663.2860808,661.6808446,666.8576038
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",15.23388428,15.93020801,16.73465764,17.30027647,17.45034049,17.37488022,17.63166312,17.42758572,17.06977312,17.20534462,16.88952732,16.862653,17.47000618,17.87723316,18.34611964,18.48144792,19.0746131,18.65959917,19.06807084,18.71894332,17.81578129,18.03774934,17.54363429,17.64545954,17.69837609
860,"UZB","Uzbekistan",61.09560425,64.25556336,65.46144477,69.07428711,72.69816065,76.12049789,77.28892929,78.52399829,79.9873519,81.5664128,82.9715025,84.02384518,85.49050786,87.59777904,89.14674052,90.8383577,93.24610586,95.00452173,97.15587769,99.65431405,102.095134,105.1496437,108.4148507,111.2220001,114.167847
548,"VUT","Vanuatu",0.271611828,0.280756217,0.294896606,0.311766695,0.316637085,0.319338974,0.321994288,0.324773302,0.327566016,0.327328631,0.315781445,0.30457289,0.309163336,0.317746281,0.325065926,0.332369372,0.336231556,0.38053444,0.384189224,0.367604408,0.376217193,0.385856786,0.39063138,0.394104574,0.398906767
862,"VEN","Venezuela",52.96512846,55.34019089,57.27883211,58.79783953,61.15565585,63.11274508,64.30095582,65.84709666,68.912868,68.90022864,70.71398078,70.79449002,67.64583686,69.7433558,66.50591235,66.59923899,65.90200558,66.03807346,64.59569985,63.16402503,60.75298672,57.96882981,61.5760762,63.84226838,63.12986597
704,"VNM","Viet Nam",39.94569055,41.62587139,43.31013563,44.68963316,45.8010434,47.39771764,49.9148268,51.75926275,55.21836051,57.43711996,59.13885302,58.96225262,61.22428322,62.54612003,64.68231093,66.60187604,67.35696294,68.43099794,68.27182864,68.84667434,69.90774935,69.49412535,69.99830585,70.98739876,71.07875696
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",2.973305873,2.892389787,2.9669056,3.041959114,3.048937427,3.12072874,3.229986132,3.361441824,3.510681616,3.598111108,3.7122964,3.870395375,3.928303349,4.279328024,4.341798098,4.405001473,4.503523786,4.662806799,4.799605812,4.911931725,4.984614738,5.10885929,5.182049741,5.277745292,5.377343443
894,"ZMB","Zambia",78.22707186,78.36807449,78.44988403,78.38615886,78.33293029,78.23395053,84.14009891,76.91891659,78.71214547,71.14567806,77.94704654,73.47806306,71.99358288,76.60460711,83.10092043,95.69056025,80.1949325,77.24057115,81.85090459,71.09697284,79.57690809,76.04748333,76.83771816,82.085578,80.07858224
716,"ZWE","Zimbabwe",9.908303419,9.159130647,9.670560575,8.392724502,8.54310893,8.706834758,9.728393852,9.830919645,10.30688384,10.47628333,10.13140523,10.2531448,9.114352678,8.947428854,9.12848533,8.784700505,8.744465186,8.898398766,9.296877146,9.129418727,9.172700007,9.28364336,8.958628412,8.839914765,8.993463318
