"code","iso","country","PM3.raw.2008","PM3.raw.2009","PM3.raw.2010","PM3.raw.2011","PM3.raw.2012","PM3.raw.2013","PM3.raw.2014","PM3.raw.2015"
4,"AFG","Afghanistan",5.41737462778662,0,0,1.99606523354677,0,1.46621404269568,0.155656698621257,5.21197032798394
8,"ALB","Albania",0,0,0,0,0,0,0,0
12,"DZA","Algeria",0,0,0,0,0,0,0,0
16,"ASM","American Samoa",0,0,0,0,0,0,0,0
20,"AND","Andorra",0,0,0,0,0,0,0,0
24,"AGO","Angola",3.72910091218106,2.01186096381195,2.00984333154756,1.95615288785118,3.5795615646167,15.6207164335628,3.01931479938806,8.80958940308321
660,"AIA","Anguilla",0,0,0,0,0,0,0,0
28,"ATG","Antigua and Barbuda",0,0,0,0,0,0,0,0
32,"ARG","Argentina",1.22541193372181,1.42202194490044,1.42545368928575,0.0922875641439407,0.113003193676408,1.46618665445051,0.319476487679645,0.049213968997401
51,"ARM","Armenia",0,0,0.103552422171448,0,0,0,0,4.16018331844701
533,"ABW","Aruba",0,0,0,0,0,0,0,0
36,"AUS","Australia",0,0,0,0,0,0,0,0
40,"AUT","Austria",0,0,0,0,0,0,0,0
31,"AZE","Azerbaijan",0.0780190330893288,0,0.0848848276900204,0,0,0.00458894906297986,0.316269037957706,9.00714112876856
44,"BHS","Bahamas",0,0,0,0,0,0,0,0
48,"BHR","Bahrain",0,0,0,0,0,0,0,0
50,"BGD","Bangladesh",99.1052545208628,99.6804757771696,98.8971213558527,98.7360792706,99.5544542514144,99.4859321109116,99.6656350490627,99.7456092924857
52,"BRB","Barbados",0,0,0,0,0,0,0,0
112,"BLR","Belarus",0,0,0.0295698256532643,0,0,0,0,0
56,"BEL","Belgium",0,0,0,0,0,0,0,0
84,"BLZ","Belize",0,0,0,0,0,0,0,0
204,"BEN","Benin",0,0,0,0,0,0,0,0
60,"BMU","Bermuda",0,0,0,0,0,0,0,0
64,"BTN","Bhutan",28.449496790164,44.5534106441744,29.38566305547,20.2360077167935,41.1218753658402,39.1378106468431,44.338322238276,45.1754957043826
68,"BOL","Bolivia",1.49559012441903,0.00571652310750816,5.92062898477833,2.2279469208285,1.78976133048123,0.0897652675832867,1.6634122001059,0.997327408933451
70,"BIH","Bosnia and Herzegovina",0,0,0,0,0,0,0,0
72,"BWA","Botswana",0,0,0.265826534465672,0,0,0,0,22.0871701034659
76,"BRA","Brazil",0,0,0.236037355963259,0.0104202820186044,0,0.125047676917133,0,0.191835714365693
92,"VGB","British Virgin Islands",0,0,0,0,0,0,0,0
96,"BRN","Brunei Darussalam",0,0,0,0,0,0,0,0
100,"BGR","Bulgaria",0,0,0,0,0,0,0,0
854,"BFA","Burkina Faso",0,0,0,0,0,0,0,0
108,"BDI","Burundi",1.67377179509984,1.52847116909948,0.109074491818495,1.68179034056889,5.41014159391505,5.60703704765481,2.29221595377669,6.24670256328627
116,"KHM","Cambodia",0,0,0,0,0.00502833307591515,3.45677928228556,0.0693594808602522,0.00150131863984414
120,"CMR","Cameroon",0,0,2.14718667476174,0,0.246335936823908,0.0220180900556337,0.0481269514843631,0.0310603793655267
124,"CAN","Canada",0,0,0,0,0,0.00553810398227617,0,0
132,"CPV","Cape Verde",0,0,0,0,0,0,0,0
136,"CYM","Cayman Islands",0,0,0,0,0,0,0,0
140,"CAF","Central African Republic",0,0,4.43415427045054,9.21628447037775,0,7.36658425263972,0,0
148,"TCD","Chad",0,0,0,0,0,0,0,0
152,"CHL","Chile",17.697132275261,13.721956244748,6.12456412659755,20.7027455506509,10.3974742237835,12.6031340375134,15.3704430837487,25.3133725598058
156,"CHN","China",83.9883559276823,84.3971662166513,83.6089686559035,81.9303793348217,80.1750049080645,84.1992511191332,83.4396524713642,79.8622073822744
170,"COL","Colombia",0,0,0.127828172060681,0,0,0,0,0
174,"COM","Comoros",0,0,0,0,0,0,0,0
184,"COK","Cook Islands",0,0,0,0,0,0,0,0
188,"CRI","Costa Rica",0,0,0,0,0,0,0,0
384,"CIV","Cote d'Ivoire",0,0,0,0,0,0,0,0
191,"HRV","Croatia",0,0,0,0,0,0,0.044170698809921,0
192,"CUB","Cuba",0,0,0,0,0,0,0,0
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",0,0,0,0,0,0,0,0
203,"CZE","Czech Republic",0,7.74348642739957,17.6652855833142,6.25538375798533,4.25397192391303,3.34441539744154,3.11862533689912,10.3649801467648
180,"COD","Dem. Rep. Congo",21.1793316254266,20.6670186574799,24.0732163204771,27.005577724153,45.422980980922,46.2354611364624,30.758532626141,57.6919410039973
208,"DNK","Denmark",0,0,0,0,0,0,0,0
262,"DJI","Djibouti",0,0,0,0,0,0,0,0
212,"DMA","Dominica",0,0,0,0,0,0,0,0
214,"DOM","Dominican Republic",0,0,0,0,0,0,0,0
218,"ECU","Ecuador",0,0,0,0,0,0,0,0
818,"EGY","Egypt",0,0,0,0,0,0,0,0
222,"SLV","El Salvador",0,0,0,0,0,0,0,0
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,0,0
232,"ERI","Eritrea",0,0,0,0,0,0,0,0
233,"EST","Estonia",0,0,0,0,0,0,0,0
231,"ETH","Ethiopia",0,0,0,0,0,0,0,6.59347035706855
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0
242,"FJI","Fiji",0,0,0,0,0,0,0,0
246,"FIN","Finland",0,0,0,0,0,0,0,0
250,"FRA","France",0,0,0,0,0,0,0,0
254,"GUF","French Guiana",0,0,0,0,0,0,0,0
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0
266,"GAB","Gabon",0,0,0.00336263238908063,0,0,4.23840665162689,0.295330059701371,13.8330087138731
270,"GMB","Gambia",0,0,0,0,0,0,0,0
268,"GEO","Georgia",0,0,0,0,0,0,0,0.299404465410505
276,"DEU","Germany",0,0,0.00149382518811606,0,0,0,0,0
288,"GHA","Ghana",0,0,0,0,0,0,0,0
292,"GIB","Gibraltar",0,0,0,0,0,0,0,0
300,"GRC","Greece",0,0,0,0,0,0,0,0
304,"GRL","Greenland",0,0,0,0,0,0,0,0
308,"GRD","Grenada",0,0,0,0,0,0,0,0
312,"GLP","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA
316,"GUM","Guam",0,0,0,0,0,0,0,0
320,"GTM","Guatemala",0,0,0,0,0,0,0,0
324,"GIN","Guinea",0,0,0,0,0,0,0,0
624,"GNB","Guinea-Bissau",0,0,0,0,0,0,0,0
328,"GUY","Guyana",0,0,0,0,0,0,0,0
332,"HTI","Haiti",0,0,0,0,0,0,0,0
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0,0,0,0,0,0,0,0
344,"HKG","Hong Kong",99.1227721403162,99.1227721403162,71.6143221750527,71.8417098639612,62.5465552194537,85.996421260601,98.2847568177863,25.6003997936166
348,"HUN","Hungary",0,0,0.167754931694231,0,0,0,0,2.67528673360361
352,"ISL","Iceland",0,0,0,0,0,0,0,0
356,"IND","India",86.0024440314616,84.1813410443971,80.3164935705725,79.938898245406,80.0033623937399,89.3274520182267,91.43523188672,89.4307919253877
360,"IDN","Indonesia",0.791342562649366,1.99412088334025,0.783450609830126,0.756577672676544,0.99443076519953,0.777624312672938,1.01086340330082,12.2836619991672
364,"IRN","Iran",0.0578231372199101,0.4258047776684,0.0530737480078939,0.0236497043141521,0.0508756727087305,0.000247444572825355,0.00072104201598102,0.0756179097124163
368,"IRQ","Iraq",0.149969881235775,0.361463762445965,0.0595025092121076,0.0771700292440574,0.0436043194510012,0.00894149170482932,0,0.0028927239806496
372,"IRL","Ireland",0,0,0,0,0,0,0,0
833,"IMN","Isle of Man",0,0,0,0,0,0,0,0
376,"ISR","Israel",0,0,0,0,0,0,0,0
380,"ITA","Italy",0,0.00157583247592357,0,0,0,0.000184080723632816,37.2113007344448,20.1551521988093
388,"JAM","Jamaica",0,0,0,0,0,0,0,0
392,"JPN","Japan",0,0,0,0,0,0,0,0
400,"JOR","Jordan",0,0,0,0,0,0,0,0
398,"KAZ","Kazakhstan",0.0114881629190763,0,0,0.0137451132406821,0,0.0137451132406821,0,0.0796186332713848
404,"KEN","Kenya",0,0,0,0,0,0,0,0.0180637692542325
296,"KIR","Kiribati",0,0,0,0,0,0,0,0
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",2.62088915421911,0.391232276711573,0.319599130342611,0.508780268705936,0.0162713406816573,0,0,0.027392262911241
417,"KGZ","Kyrgyzstan",2.94863929255843,0.0645889919465007,0.235855724887278,1.79832857404158,0.134729695106854,4.05582378111733,0.16869121882691,3.93901777937243
418,"LAO","Laos",45.1073514698606,50.9978945436766,59.2545295763837,49.2705242010178,58.2446574427233,64.9580742956949,68.9946489052113,54.5195549198674
428,"LVA","Latvia",0,0,0,0,0,0,0,0
422,"LBN","Lebanon",0,0,0,0,0,0,0,0
426,"LSO","Lesotho",0,0,0,0,0,0,0,0.853865359193082
430,"LBR","Liberia",0,0,0,0,0,0,0,0
434,"LBY","Libya",0,0,0,0,0,0,0,0
438,"LIE","Liechtenstein",0,0,0,0,0,0,0,0
440,"LTU","Lithuania",0,0,0,0,0,0,0,0
442,"LUX","Luxembourg",0,0,0,0,0,0,0,0
446,"MAC","Macao",99.0901806423836,99.0901806423836,99.0901806423836,99.0901806423836,99.0901806423836,99.0901806423836,99.0901806423836,98.1959430876227
807,"MKD","Macedonia",0,0,0,0,0,0,0,0
450,"MDG","Madagascar",0,0,0,0,0,0,0,0
454,"MWI","Malawi",0,0,0,0,0,0,0,0
458,"MYS","Malaysia",3.86054794006027,7.46639117119721,3.69807311111387,3.81308418117627,5.51463185364512,3.96494446619225,11.3621105796561,29.2749267844391
462,"MDV","Maldives",0,0,0,0,0,0,0,0
466,"MLI","Mali",0,0,0,0,0,0,0,0
470,"MLT","Malta",0,0,0,0,0,0,0,0
584,"MHL","Marshall Islands",0,0,0,0,0,0,0,0
474,"MTQ","Martinique",0,0,0,0,0,0,0,0
478,"MRT","Mauritania",0,0,0,0,0,0,0,0
480,"MUS","Mauritius",0,0,0,0,0,0,0,0
175,"MYT","Mayotte",0,0,0,0,0,0,0,0
484,"MEX","Mexico",3.13689775364587,4.84593777608844,1.43832744811783,15.5168512131642,13.1115454536398,17.1999062585814,0.114414488493576,0
583,"FSM","Micronesia",0,0,0,0,0,0,0,0
498,"MDA","Moldova",0,0,0,0,0,0,0,0
492,"MCO","Monaco",0,0,0,0,0,0,0,0
496,"MNG","Mongolia",0.0979270727979683,0.0983520148176923,0.0983520148176923,4.6636314970312,0.0983520148176923,0.00198385360996511,0.001750439101823,0.0983520148176923
499,"MNE","Montenegro",0,0,0,0,0,0,0,0
500,"MSR","Montserrat",0,0,0,0,0,0,0,0
504,"MAR","Morocco",0,0,0,0,0,0,0,0
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0
104,"MMR","Myanmar",6.16250329064226,8.01595528924297,7.30363070036221,3.25404743243962,12.5709058444915,63.213833841169,57.8014488384519,13.6013597844752
516,"NAM","Namibia",0,0,0,0,0,0,0,0
520,"NRU","Nauru",0,0,0,0,0,0,0,0
524,"NPL","Nepal",93.0820789627541,90.7776856130856,87.9852711947827,84.2166801704323,89.5728258642726,87.2811639051288,89.6173195715759,91.6791379260045
528,"NLD","Netherlands",0,0,0,0,0,0,0,0
530,"ANT","Netherlands Antilles",0,0,0,0,0,0,0,0
540,"NCL","New Caledonia",0,0,0,0,0,0,0,0
554,"NZL","New Zealand",0,0,0,0,0,0,0,0
558,"NIC","Nicaragua",0,0,0,0,0,0,0,0
562,"NER","Niger",0,0,0,0,0,0,0,0
566,"NGA","Nigeria",6.69734630675163,5.47750116921546,30.4604748844258,5.20110117270801,12.2200590838971,15.9611223076564,13.6926377089231,12.337562471276
570,"NIU","Niue",0,0,0,0,0,0,0,0
574,"NFK","Norfolk Island",0,0,0,0,0,0,0,0
408,"PRK","North Korea",44.2307494314267,48.8525121811618,10.591337907052,8.1649351031769,3.33016427130172,46.9744165667996,44.9633056653645,69.5865561419764
580,"MNP","Northern Mariana Islands",0,0,0,0,0,0,0,0
578,"NOR","Norway",0,0,0,0,0,0,0,0
512,"OMN","Oman",0,0,0,0,0,0,0,0
586,"PAK","Pakistan",69.2864977101731,54.3864200884269,66.179043429371,61.6307795540773,60.2567136721037,62.5049104492111,64.1621021496211,76.8847902973778
585,"PLW","Palau",0,0,0,0,0,0,0,0
591,"PAN","Panama",0,0,0,0,0,0,0,0
598,"PNG","Papua New Guinea",0,0,0,0,0,0,0,0
600,"PRY","Paraguay",0,0,0,0,0,0,0,0
604,"PER","Peru",15.0163400017196,15.7180313406816,19.9230893025013,20.1638708420557,23.4601074110798,23.2876446463248,20.1983427659264,18.7126505334793
608,"PHL","Philippines",0,0,0,0,0,0,0,0
612,"PCN","Pitcairn",0,0,0,0,0,0,0,0
616,"POL","Poland",0.626512933274596,22.8009884549459,62.5841466523045,17.8704208801355,11.480422086009,6.34554538392338,5.54858284040063,31.7190291521381
620,"PRT","Portugal",0,0,0,0,0,0,0,0
630,"PRI","Puerto Rico",0,0,0,0,0,0,0,0
634,"QAT","Qatar",0,45.3352753107188,0,0,0,0,0,0
178,"COG","Republic of Congo",39.9916019662019,39.2402865221017,47.1690862435062,47.3522251930311,45.1506214809068,54.5779629911207,53.7869240336776,60.203688999327
638,"REU","Reunion",0,0,0,0,0,0,0,0
642,"ROU","Romania",0,0,0,0,0,0,0,0
643,"RUS","Russia",0.0210959885771747,2.83799673070817,10.5207467544075,0.0014259694972604,0.310000394086135,0.0165698701670916,0.0229761111333213,1.07833564596935
646,"RWA","Rwanda",0,0,0,0,11.3079082035549,1.85433836243269,0,2.02095095995712
654,"SHN","Saint Helena",0,0,0,0,0,0,0,0
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,0,0,0
662,"LCA","Saint Lucia",0,0,0,0,0,0,0,0
666,"SPM","Saint Pierre and Miquelon",0,0,0,0,0,0,0,0
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0
882,"WSM","Samoa",0,0,0,0,0,0,0,0
674,"SMR","San Marino",0,0,0,0,0,0,0,0
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0
682,"SAU","Saudi Arabia",0.00195119793766137,0.490768903834137,0,0.000456518985663996,0,0,0,0
686,"SEN","Senegal",0,0,0,0,0,0,0,0
688,"SRB","Serbia",0,0,0,0,0,0,0,0
690,"SYC","Seychelles",0,0,0,0,0,0,0,0
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0
702,"SGP","Singapore",0,0,0,0,0,0,0,99.7847485437197
534,"SXM","Sint Maarten",0,0,0,0,0,0,0,0
703,"SVK","Slovakia",0,0.810236450809132,8.06450759418044,2.36349151855509,0.0620127570841586,0.373550166056015,0.0216625076494154,8.1699481221153
705,"SVN","Slovenia",0,0,0,0,0,0,0,0
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0
706,"SOM","Somalia",0,0,0,0,0,0,0,0
710,"ZAF","South Africa",30.483798124317,29.4553037836244,32.2854651846522,30.5161855744578,29.1693462691747,29.3801231410461,29.6228142654732,40.2183418669549
410,"KOR","South Korea",44.6740621622916,55.1384936614326,25.1525635365168,0.00154622128036757,0,62.5662612062873,49.3210429396865,70.9204272068151
728,"SSD","South Sudan",0,0,0,0,0,0,0,0
724,"ESP","Spain",0,0,0,0,0,0,0,0
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0
275,"PSE","State of Palestine",0,0,0,0,0,0,0,0
729,"SDN","Sudan",0,0,0,0,0,0,0,0
740,"SUR","Suriname",0,0,0,0,0,0,0,0
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",0,0,0,0,0,0,0,0
752,"SWE","Sweden",0,0,0,0,0,0,0,0
756,"CHE","Switzerland",0,0,0,0,0,0,3.70943419272912,0.125431238037304
760,"SYR","Syria",0.00138202058485987,0.000472826331733829,0,0.000472826331733829,0,0.000472826331733829,0,0.0343347003206339
158,"TWN","Taiwan",25.4931296308484,29.1363882191567,11.0312770746856,10.3358955502184,8.08184563464961,11.9864270187554,10.5459863865114,11.2617285186415
762,"TJK","Tajikistan",88.3632702822626,19.3310407399438,46.0817700247627,85.5346628746739,23.8025053301176,81.9927636532067,61.3602553904578,91.7090877473597
834,"TZA","Tanzania",0,0,0,0,0.00515669330377096,0.206337337937838,0,0.00515669330377096
764,"THA","Thailand",65.6940525141113,61.435531963853,63.9632862156962,52.4530804364084,70.6252940110114,78.3761425383575,76.3904874272721,70.7076999578245
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0
768,"TGO","Togo",0,0,0,0,0,0,0,0
772,"TKL","Tokelau",0,0,0,0,0,0,0,0
776,"TON","Tonga",0,0,0,0,0,0,0,0
780,"TTO","Trinidad and Tobago",0,0,0,0,0,0,0,0
788,"TUN","Tunisia",0,0,0,0,0,0,0,0
792,"TUR","Turkey",0,0,0,0,0,0,0,0.00360498213663494
795,"TKM","Turkmenistan",0,0,0,0,0,0,0,0
796,"TCA","Turks and Caicos Islands",0,0,0,0,0,0,0,0
798,"TUV","Tuvalu",0,0,0,0,0,0,0,0
800,"UGA","Uganda",0.000547017511054641,0,0,0,0.550860275608973,0.168259544897113,0.0464364375068438,0.97320388647208
804,"UKR","Ukraine",0,0,0.0227964986950442,0.00304806509291671,0,0,0,0.241696085502955
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0
826,"GBR","United Kingdom",0,0,0,0,0,0,0,0
840,"USA","United States of America",0,0,0,0,0,0.0081043773728826,0,0.00349769456165128
850,"VIR","United States Virgin Islands",0,0,0,0,0,0,0,0
858,"URY","Uruguay",0,0,0,0,0,0,0,0
860,"UZB","Uzbekistan",19.1053087597811,2.98075634044,6.21268077678444,14.8049464964541,5.57192527112495,25.5520875864899,9.44939782450621,32.4439872522919
548,"VUT","Vanuatu",0,0,0,0,0,0,0,0
862,"VEN","Venezuela",0,0,0,0,0,0,0,0
704,"VNM","Viet Nam",41.3686026594331,38.1143744035221,42.5562800107165,40.5797121278719,42.6480925039279,43.0593553918984,43.444250597021,39.1466448409294
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",0,0,0,0,0,0,0,0
894,"ZMB","Zambia",0,0,0,0,0,0.00131348881176914,0,0.911939431885694
716,"ZWE","Zimbabwe",0,0,0,0,0,0,0,0
