code,iso,country,Region,EPI.new,EPI.rnk.new,EPI.rnk.rgn,EPI.avg.rgn,HLT.rnk.rgn,HLT.avg.rgn,ECO.rnk.rgn,ECO.avg.rgn,HMT.rnk.rgn,HMT.avg.rgn,AIR.rnk.rgn,AIR.avg.rgn,H2O.rnk.rgn,H2O.avg.rgn,WRS.rnk.rgn,WRS.avg.rgn,AGR.rnk.rgn,AGR.avg.rgn,FRT.rnk.rgn,FRT.avg.rgn,FSH.rnk.rgn,FSH.avg.rgn,BDH.rnk.rgn,BDH.avg.rgn,CCE.rnk.rgn,CCE.avg.rgn,APE.rnk.rgn,APE.avg.rgn,PBD.rnk.rgn,PBD.avg.rgn,PME.rnk.rgn,PME.avg.rgn,PMW.rnk.rgn,PMW.avg.rgn,HAD.rnk.rgn,HAD.avg.rgn,USD.rnk.rgn,USD.avg.rgn,UWD.rnk.rgn,UWD.avg.rgn,WWT.rnk.rgn,WWT.avg.rgn,SNM.rnk.rgn,SNM.avg.rgn,TCL.rnk.rgn,TCL.avg.rgn,FSS.rnk.rgn,FSS.avg.rgn,MTR.rnk.rgn,MTR.avg.rgn,MPA.rnk.rgn,MPA.avg.rgn,TBN.rnk.rgn,TBN.avg.rgn,TBG.rnk.rgn,TBG.avg.rgn,PAR.rnk.rgn,PAR.avg.rgn,SPI.rnk.rgn,SPI.avg.rgn,SHI.rnk.rgn,SHI.avg.rgn,DCT.rnk.rgn,DCT.avg.rgn,DMT.rnk.rgn,DMT.avg.rgn,DNT.rnk.rgn,DNT.avg.rgn,DBT.rnk.rgn,DBT.avg.rgn,DPT.rnk.rgn,DPT.avg.rgn,DST.rnk.rgn,DST.avg.rgn,DXT.rnk.rgn,DXT.avg.rgn
694,SLE,Sierra Leone,Sub-Saharan Africa,42.54,155,29,44.89,25,41.97956522,29,46.83108696,37,40.61608696,20,54.94152174,41,14.12304348,26,26.31826087,24,25.57934783,28,14.22571429,18,57.17633333,26,68.05326087,22,46.66391304,20,43.71978261,37,40.61608696,1,81.83891304,13,83.82652174,44,13.10304348,41,14.19565217,42,14.05108696,26,26.31826087,24,25.57934783,28,14.22571429,1,74.763,28,39.58733333,12,59.89933333,31,69.12478261,22,71.375,37,44.20804348,30,71.46,37,83.6025,20,49.55956522,24,45.17934783,26,39.98804348,31,26.20717391,,42.03434783,19,47.57826087,17,39.86108696
702,SGP,Singapore,Asia,64.23,49,3,50.13346154,5,49.11423077,5,50.81384615,3,48.35153846,13,49.20269231,1,49.05,1,39.01961538,26,32.57423077,,31.47583333,2,59.96380952,25,62.54269231,6,51.71423077,1,50.56730769,3,48.35153846,20,57.59,21,60.79230769,1,34.22038462,1,50.27923077,1,47.82038462,1,39.01961538,26,32.57423077,,31.47583333,14,68.94,2,50.98809524,21,75.28095238,20,63.37307692,21,64.49576923,23,28.50192308,,70.88652174,,68.23521739,7,47.06961538,3,70.25346154,2,70.295,1,56.62846154,8,38.38,1,50.44846154,3,50.68730769
703,SVK,Slovakia,Eastern Europe & Eurasia,70.6,28,1,60.54827586,17,63.50758621,1,58.57655172,6,72.21275862,20,63.31413793,8,62.47655172,11,77.75344828,4,41.95034483,20,36.44821429,,49.46076923,5,68.79172414,2,54.31,4,60.64310345,6,72.21275862,26,73.45241379,26,76.98896552,8,45.45448276,6,62.40793103,14,62.54310345,11,77.75344828,4,41.95034483,20,36.44821429,,54.72846154,,44.19769231,,89.33615385,1,66.10586207,1,69.80931034,4,42.90689655,1,69.03448276,18,86.77310345,5,54.62103448,4,60.33206897,2,56.44689655,5,50.23655172,8,47.99448276,11,62.35,3,58.93724138
705,SVN,Slovenia,Eastern Europe & Eurasia,67.57,34,5,60.54827586,7,63.50758621,11,58.57655172,2,72.21275862,7,63.31413793,4,62.47655172,12,77.75344828,21,41.95034483,13,36.44821429,,49.46076923,2,68.79172414,16,54.31,21,60.64310345,2,72.21275862,15,73.45241379,15,76.98896552,7,45.45448276,4,62.40793103,7,62.54310345,12,77.75344828,21,41.95034483,13,36.44821429,,54.72846154,,44.19769231,,89.33615385,1,66.10586207,1,69.80931034,1,42.90689655,1,69.03448276,21,86.77310345,19,54.62103448,9,60.33206897,22,56.44689655,17,50.23655172,9,47.99448276,15,62.35,26,58.93724138
90,SLB,Solomon Islands,Pacific,43.22,151,8,57.89875,7,66.08375,8,52.445,8,59.56375,8,73.645,7,50.78375,8,61.775,5,19.7125,3,21.436,8,62.1575,8,62.83375,1,48.54625,4,53.04875,8,59.56375,1,100,1,100,8,34.10875,7,52.1425,7,49.425,8,61.775,5,19.7125,3,21.436,3,61.215,8,63.1,7,80.7375,8,58.84875,8,57.87125,4,23.46375,6,54.74833333,6,86.235,1,49.15125,4,42.86875,1,44.0875,7,54.885,,61.2,4,50.4825,3,55.615
710,ZAF,South Africa,Sub-Saharan Africa,44.73,142,21,44.89,33,41.97956522,18,46.83108696,7,40.61608696,42,54.94152174,7,14.12304348,1,26.31826087,1,25.57934783,28,14.22571429,12,57.17633333,29,68.05326087,27,46.66391304,31,43.71978261,7,40.61608696,44,81.83891304,44,83.82652174,4,13.10304348,7,14.19565217,7,14.05108696,1,26.31826087,1,25.57934783,28,14.22571429,26,74.763,6,39.58733333,1,59.89933333,35,69.12478261,34,71.375,32,44.20804348,33,71.46,9,83.6025,24,49.55956522,14,45.17934783,13,39.98804348,17,26.20717391,17,42.03434783,37,47.57826087,19,39.86108696
410,KOR,South Korea,Asia,62.3,60,5,50.13346154,3,49.11423077,8,50.81384615,2,48.35153846,11,49.20269231,3,49.05,2,39.01961538,2,32.57423077,11,31.47583333,7,59.96380952,20,62.54269231,15,51.71423077,4,50.56730769,2,48.35153846,21,57.59,18,60.79230769,1,34.22038462,1,50.27923077,3,47.82038462,2,39.01961538,2,32.57423077,11,31.47583333,3,68.94,15,50.98809524,7,75.28095238,22,63.37307692,22,64.49576923,16,28.50192308,17,70.88652174,11,68.23521739,18,47.06961538,4,70.25346154,22,70.295,10,56.62846154,15,38.38,2,50.44846154,6,50.68730769
724,ESP,Spain,Europe & North America,78.39,12,12,77.90318182,11,93.45409091,12,67.53545455,19,80.32090909,11,92.53227273,1,97.64045455,5,96.55818182,19,47.83454545,14,19.8525,13,50.49947368,6,88.71954545,4,62.02590909,11,68.815,19,80.32090909,1,93.07681818,11,92.92909091,17,91.82409091,1,96.49409091,1,98.78454545,5,96.55818182,19,47.83454545,14,19.8525,8,56.48052632,17,44.51842105,9,92.74210526,1,91.41954545,1,92.94363636,10,61.67863636,9,94.60285714,6,83.03761905,3,55.41272727,15,77.68954545,17,53.61818182,18,69.37272727,10,63.16045455,12,72.68045455,12,64.95136364
144,LKA,Sri Lanka,Asia,60.61,70,6,50.13346154,8,49.11423077,6,50.81384615,7,48.35153846,4,49.20269231,12,49.05,18,39.01961538,22,32.57423077,12,31.47583333,1,59.96380952,6,62.54269231,4,51.71423077,11,50.56730769,7,48.35153846,1,57.59,5,60.79230769,10,34.22038462,12,50.27923077,11,47.82038462,18,39.01961538,22,32.57423077,12,31.47583333,9,68.94,3,50.98809524,16,75.28095238,8,63.37307692,7,64.49576923,2,28.50192308,12,70.88652174,12,68.23521739,2,47.06961538,10,70.25346154,10,70.295,13,56.62846154,13,38.38,16,50.44846154,9,50.68730769
729,SDN,Sudan,Mid East & North Africa,51.49,115,14,58.70941176,17,73.89588235,7,48.58529412,17,39.02058824,17,83.98352941,17,57.85058824,17,80.05,16,24.79529412,2,39.15625,3,58.42933333,11,48.41705882,1,42.12235294,9,47.42411765,17,39.02058824,1,86.64823529,3,87.26117647,17,79.52882353,17,60.46058824,17,55.23941176,17,80.05,16,24.79529412,2,39.15625,13,68.724,1,48.13066667,1,73.00133333,14,39.08235294,15,38.98294118,7,13.58176471,14,47.435625,7,89.600625,1,29.32352941,13,62.70764706,14,67.99823529,13,64.81764706,1,41.38529412,9,53.13117647,8,41.71823529
740,SUR,Suriname,Latin America,54.2,103,15,58.173,13,66.851,14,52.387,18,48.3335,11,75.553,17,51.082,17,57.3915,7,30.836,2,18.441,5,58.86611111,13,76.5735,17,48.9085,1,36.302,18,48.3335,1,96.1595,1,94.8045,13,45.66,14,51.734,17,50.43,17,57.3915,7,30.836,2,18.441,7,58.61444444,7,59.11777778,11,86.33388889,20,79.4635,20,75.829,1,68.821,11,77.784,2,60.102,15,45.5225,17,62.321,6,58.982,1,40.4455,17,43.75222222,3,40.318,1,32.286
748,SWZ,Swaziland,Sub-Saharan Africa,40.32,162,35,44.89,39,41.97956522,24,46.83108696,15,40.61608696,39,54.94152174,28,14.12304348,7,26.31826087,8,25.57934783,24,14.22571429,,57.17633333,40,68.05326087,9,46.66391304,17,43.71978261,15,40.61608696,40,81.83891304,39,83.82652174,11,13.10304348,29,14.19565217,28,14.05108696,7,26.31826087,8,25.57934783,24,14.22571429,,74.763,,39.58733333,,59.89933333,40,69.12478261,42,71.375,16,44.20804348,38,71.46,38,83.6025,10,49.55956522,18,45.17934783,10,39.98804348,7,26.20717391,,42.03434783,23,47.57826087,13,39.86108696
752,SWE,Sweden,Europe & North America,80.51,5,5,77.90318182,10,93.45409091,6,67.53545455,1,80.32090909,13,92.53227273,15,97.64045455,9,96.55818182,10,47.83454545,19,19.8525,8,50.49947368,19,88.71954545,2,62.02590909,13,68.815,1,80.32090909,1,93.07681818,7,92.92909091,21,91.82409091,16,96.49409091,17,98.78454545,9,96.55818182,10,47.83454545,19,19.8525,12,56.48052632,6,44.51842105,10,92.74210526,18,91.41954545,19,92.94363636,16,61.67863636,15,94.60285714,19,83.03761905,2,55.41272727,2,77.68954545,12,53.61818182,7,69.37272727,3,63.16045455,15,72.68045455,11,64.95136364
756,CHE,Switzerland,Europe & North America,87.42,1,1,77.90318182,14,93.45409091,1,67.53545455,11,80.32090909,14,92.53227273,9,97.64045455,6,96.55818182,15,47.83454545,1,19.8525,,50.49947368,16,88.71954545,1,62.02590909,1,68.815,11,80.32090909,15,93.07681818,13,92.92909091,14,91.82409091,1,96.49409091,11,98.78454545,6,96.55818182,15,47.83454545,1,19.8525,,56.48052632,,44.51842105,,92.74210526,21,91.41954545,18,92.94363636,1,61.67863636,8,94.60285714,11,83.03761905,1,55.41272727,3,77.68954545,2,53.61818182,2,69.37272727,4,63.16045455,3,72.68045455,1,64.95136364
158,TWN,Taiwan,Asia,72.84,23,2,50.13346154,6,49.11423077,1,50.81384615,4,48.35153846,6,49.20269231,5,49.05,7,39.01961538,14,32.57423077,6,31.47583333,10,59.96380952,3,62.54269231,1,51.71423077,3,50.56730769,4,48.35153846,11,57.59,11,60.79230769,6,34.22038462,5,50.27923077,6,47.82038462,7,39.01961538,14,32.57423077,6,31.47583333,8,68.94,10,50.98809524,10,75.28095238,1,63.37307692,6,64.49576923,12,28.50192308,11,70.88652174,15,68.23521739,1,47.06961538,1,70.25346154,5,70.295,3,56.62846154,7,38.38,4,50.44846154,2,50.68730769
762,TJK,Tajikistan,Eastern Europe & Eurasia,47.85,129,27,60.54827586,29,63.50758621,13,58.57655172,29,72.21275862,29,63.31413793,29,62.47655172,26,77.75344828,22,41.95034483,3,36.44821429,,49.46076923,16,68.79172414,12,54.31,22,60.64310345,29,72.21275862,29,73.45241379,29,76.98896552,29,45.45448276,29,62.40793103,29,62.54310345,26,77.75344828,22,41.95034483,3,36.44821429,,54.72846154,,44.19769231,,89.33615385,16,66.10586207,16,69.80931034,19,42.90689655,18,69.03448276,6,86.77310345,14,54.62103448,23,60.33206897,23,56.44689655,24,50.23655172,2,47.99448276,25,62.35,12,58.93724138
834,TZA,Tanzania,Sub-Saharan Africa,50.83,119,10,44.89,15,41.97956522,10,46.83108696,19,40.61608696,22,54.94152174,22,14.12304348,8,26.31826087,17,25.57934783,17,14.22571429,24,57.17633333,4,68.05326087,28,46.66391304,14,43.71978261,19,40.61608696,1,81.83891304,21,83.82652174,27,13.10304348,22,14.19565217,21,14.05108696,8,26.31826087,17,25.57934783,17,14.22571429,11,74.763,27,39.58733333,6,59.89933333,14,69.12478261,15,71.375,4,44.20804348,7,71.46,33,83.6025,28,49.55956522,19,45.17934783,25,39.98804348,25,26.20717391,9,42.03434783,13,47.57826087,16,39.86108696
764,THA,Thailand,Asia,49.88,121,12,50.13346154,15,49.11423077,12,50.81384615,6,48.35153846,18,49.20269231,9,49.05,6,39.01961538,19,32.57423077,18,31.47583333,19,59.96380952,11,62.54269231,16,51.71423077,13,50.56730769,6,48.35153846,19,57.59,20,60.79230769,8,34.22038462,6,50.27923077,12,47.82038462,6,39.01961538,19,32.57423077,18,31.47583333,18,68.94,6,50.98809524,6,75.28095238,13,63.37307692,16,64.49576923,11,28.50192308,5,70.88652174,14,68.23521739,12,47.06961538,19,70.25346154,23,70.295,21,56.62846154,10,38.38,11,50.44846154,16,50.68730769
626,TLS,Timor-Leste,Asia,49.54,125,14,50.13346154,12,49.11423077,15,50.81384615,15,48.35153846,8,49.20269231,23,49.05,14,39.01961538,17,32.57423077,8,31.47583333,12,59.96380952,13,62.54269231,18,51.71423077,25,50.56730769,15,48.35153846,1,57.59,1,60.79230769,19,34.22038462,24,50.27923077,22,47.82038462,14,39.01961538,17,32.57423077,8,31.47583333,5,68.94,16,50.98809524,11,75.28095238,11,63.37307692,13,64.49576923,8,28.50192308,16,70.88652174,1,68.23521739,15,47.06961538,20,70.25346154,18,70.295,20,56.62846154,,38.38,24,50.44846154,25,50.68730769
768,TGO,Togo,Sub-Saharan Africa,41.78,159,32,44.89,31,41.97956522,27,46.83108696,28,40.61608696,32,54.94152174,19,14.12304348,26,26.31826087,21,25.57934783,11,14.22571429,11,57.17633333,27,68.05326087,29,46.66391304,15,43.71978261,28,40.61608696,28,81.83891304,30,83.82652174,35,13.10304348,18,14.19565217,19,14.05108696,26,26.31826087,21,25.57934783,11,14.22571429,14,74.763,12,39.58733333,26,59.89933333,15,69.12478261,17,71.375,15,44.20804348,27,71.46,15,83.6025,38,49.55956522,23,45.17934783,30,39.98804348,37,26.20717391,4,42.03434783,4,47.57826087,39,39.86108696
776,TON,Tonga,Pacific,62.49,57,3,57.89875,3,66.08375,2,52.445,3,59.56375,4,73.645,4,50.78375,4,61.775,4,19.7125,,21.436,1,62.1575,4,62.83375,4,48.54625,3,53.04875,3,59.56375,1,100,1,100,4,34.10875,4,52.1425,4,49.425,4,61.775,4,19.7125,,21.436,7,61.215,1,63.1,4,80.7375,1,58.84875,1,57.87125,6,23.46375,,54.74833333,,86.235,3,49.15125,7,42.86875,8,44.0875,2,54.885,,61.2,2,50.4825,4,55.615
780,TTO,Trinidad and Tobago,Caribbean,67.36,35,1,57.55916667,2,70.7,3,48.79833333,1,40.15583333,2,83.33666667,2,48.41583333,4,61.0775,10,5.836666667,5,33.552,4,55.05583333,1,69.46,5,40.7875,3,37.95666667,1,40.15583333,1,100,1,100,2,58.34,1,49.28333333,3,47.54666667,4,61.0775,10,5.836666667,5,33.552,4,58.5,5,51.6125,8,66.05166667,3,67.57333333,3,68.10583333,1,78.23666667,1,77.39666667,3,71.28166667,9,37.94166667,1,51.42416667,5,67.79583333,7,48.61083333,1,30.288,1,42.0125,10,33.9025
788,TUN,Tunisia,Mid East & North Africa,62.35,58,4,58.70941176,5,73.89588235,8,48.58529412,9,39.02058824,4,83.98352941,12,57.85058824,7,80.05,14,24.79529412,8,39.15625,6,58.42933333,9,48.41705882,5,42.12235294,4,47.42411765,9,39.02058824,1,86.64823529,2,87.26117647,7,79.52882353,12,60.46058824,10,55.23941176,7,80.05,14,24.79529412,8,39.15625,2,68.724,10,48.13066667,7,73.00133333,8,39.08235294,9,38.98294118,12,13.58176471,11,47.435625,10,89.600625,6,29.32352941,6,62.70764706,13,67.99823529,12,64.81764706,8,41.38529412,7,53.13117647,3,41.71823529
792,TUR,Turkey,Eastern Europe & Eurasia,52.96,108,24,60.54827586,8,63.50758621,28,58.57655172,25,72.21275862,4,63.31413793,23,62.47655172,10,77.75344828,18,41.95034483,17,36.44821429,10,49.46076923,29,68.79172414,25,54.31,25,60.64310345,25,72.21275862,13,73.45241379,12,76.98896552,3,45.45448276,14,62.40793103,25,62.54310345,10,77.75344828,18,41.95034483,17,36.44821429,13,54.72846154,2,44.19769231,12,89.33615385,29,66.10586207,29,69.80931034,26,42.90689655,29,69.03448276,15,86.77310345,25,54.62103448,16,60.33206897,12,56.44689655,21,50.23655172,23,47.99448276,24,62.35,24,58.93724138
795,TKM,Turkmenistan,Eastern Europe & Eurasia,66.1,38,7,60.54827586,2,63.50758621,16,58.57655172,27,72.21275862,1,63.31413793,27,62.47655172,23,77.75344828,7,41.95034483,,36.44821429,,49.46076923,27,68.79172414,1,54.31,9,60.64310345,27,72.21275862,4,73.45241379,4,76.98896552,1,45.45448276,27,62.40793103,27,62.54310345,23,77.75344828,7,41.95034483,,36.44821429,,54.72846154,,44.19769231,,89.33615385,27,66.10586207,27,69.80931034,28,42.90689655,27,69.03448276,2,86.77310345,2,54.62103448,1,60.33206897,1,56.44689655,4,50.23655172,27,47.99448276,7,62.35,9,58.93724138
800,UGA,Uganda,Sub-Saharan Africa,44.28,145,23,44.89,37,41.97956522,15,46.83108696,18,40.61608696,38,54.94152174,18,14.12304348,17,26.31826087,25,25.57934783,19,14.22571429,,57.17633333,11,68.05326087,31,46.66391304,9,43.71978261,18,40.61608696,36,81.83891304,37,83.82652174,24,13.10304348,21,14.19565217,16,14.05108696,17,26.31826087,25,25.57934783,19,14.22571429,,74.763,,39.58733333,,59.89933333,19,69.12478261,18,71.375,12,44.20804348,8,71.46,25,83.6025,30,49.55956522,26,45.17934783,31,39.98804348,29,26.20717391,,42.03434783,14,47.57826087,9,39.86108696
804,UKR,Ukraine,Eastern Europe & Eurasia,52.87,109,25,60.54827586,16,63.50758621,26,58.57655172,4,72.21275862,15,63.31413793,19,62.47655172,21,77.75344828,5,41.95034483,23,36.44821429,6,49.46076923,23,68.79172414,26,54.31,27,60.64310345,4,72.21275862,18,73.45241379,16,76.98896552,10,45.45448276,19,62.40793103,19,62.54310345,21,77.75344828,5,41.95034483,23,36.44821429,3,54.72846154,9,44.19769231,8,89.33615385,23,66.10586207,24,69.80931034,23,42.90689655,22,69.03448276,20,86.77310345,24,54.62103448,27,60.33206897,28,56.44689655,8,50.23655172,15,47.99448276,27,62.35,22,58.93724138
784,ARE,United Arab Emirates,Mid East & North Africa,58.9,77,9,58.70941176,13,73.89588235,6,48.58529412,12,39.02058824,14,83.98352941,5,57.85058824,3,80.05,17,24.79529412,,39.15625,8,58.42933333,3,48.41705882,14,42.12235294,7,47.42411765,12,39.02058824,14,86.64823529,14,87.26117647,11,79.52882353,6,60.46058824,6,55.23941176,3,80.05,17,24.79529412,,39.15625,12,68.724,8,48.13066667,1,73.00133333,5,39.08235294,3,38.98294118,8,13.58176471,3,47.435625,12,89.600625,15,29.32352941,15,62.70764706,15,67.99823529,2,64.81764706,3,41.38529412,3,53.13117647,13,41.71823529
826,GBR,United Kingdom,Europe & North America,79.89,6,6,77.90318182,6,93.45409091,10,67.53545455,5,80.32090909,9,92.53227273,1,97.64045455,3,96.55818182,9,47.83454545,17,19.8525,15,50.49947368,2,88.71954545,11,62.02590909,8,68.815,5,80.32090909,1,93.07681818,9,92.92909091,16,91.82409091,1,96.49409091,1,98.78454545,3,96.55818182,9,47.83454545,17,19.8525,5,56.48052632,19,44.51842105,1,92.74210526,1,91.41954545,1,92.94363636,6,61.67863636,1,94.60285714,5,83.03761905,10,55.41272727,9,77.68954545,13,53.61818182,6,69.37272727,18,63.16045455,13,72.68045455,5,64.95136364
840,USA,United States of America,Europe & North America,71.19,27,22,77.90318182,12,93.45409091,21,67.53545455,17,80.32090909,5,92.53227273,22,97.64045455,20,96.55818182,1,47.83454545,15,19.8525,6,50.49947368,22,88.71954545,20,62.02590909,16,68.815,17,80.32090909,12,93.07681818,12,92.92909091,1,91.82409091,22,96.49409091,1,98.78454545,20,96.55818182,1,47.83454545,15,19.8525,7,56.48052632,9,44.51842105,1,92.74210526,22,91.41954545,20,92.94363636,20,61.67863636,20,94.60285714,13,83.03761905,17,55.41272727,19,77.68954545,18,53.61818182,10,69.37272727,16,63.16045455,20,72.68045455,13,64.95136364
858,URY,Uruguay,Latin America,64.65,47,3,58.173,1,66.851,10,52.387,6,48.3335,2,75.553,1,51.082,13,57.3915,3,30.836,19,18.441,9,58.86611111,20,76.5735,1,48.9085,20,36.302,6,48.3335,1,96.1595,12,94.8045,2,45.66,1,51.734,2,50.43,13,57.3915,3,30.836,19,18.441,13,58.61444444,10,59.11777778,13,86.33388889,18,79.4635,18,75.829,20,68.821,20,77.784,11,60.102,1,45.5225,1,62.321,2,58.982,19,40.4455,1,43.75222222,20,40.318,20,32.286
860,UZB,Uzbekistan,Eastern Europe & Eurasia,45.88,136,28,60.54827586,27,63.50758621,27,58.57655172,28,72.21275862,28,63.31413793,14,62.47655172,28,77.75344828,13,41.95034483,6,36.44821429,,49.46076923,25,68.79172414,19,54.31,10,60.64310345,28,72.21275862,27,73.45241379,27,76.98896552,24,45.45448276,24,62.40793103,3,62.54310345,28,77.75344828,13,41.95034483,6,36.44821429,,54.72846154,,44.19769231,,89.33615385,25,66.10586207,23,69.80931034,29,42.90689655,26,69.03448276,29,86.77310345,17,54.62103448,22,60.33206897,18,56.44689655,2,50.23655172,17,47.99448276,9,62.35,8,58.93724138
548,VUT,Vanuatu,Pacific,44.55,144,7,57.89875,6,66.08375,7,52.445,6,59.56375,7,73.645,6,50.78375,4,61.775,7,19.7125,1,21.436,7,62.1575,7,62.83375,8,48.54625,1,53.04875,6,59.56375,1,100,1,100,7,34.10875,6,52.1425,6,49.425,4,61.775,7,19.7125,1,21.436,5,61.215,7,63.1,8,80.7375,7,58.84875,7,57.87125,3,23.46375,5,54.74833333,2,86.235,8,49.15125,8,42.86875,7,44.0875,1,54.885,,61.2,1,50.4825,1,55.615
862,VEN,Venezuela,Latin America,63.89,51,4,58.173,4,66.851,6,52.387,15,48.3335,1,75.553,8,51.082,5,57.3915,12,30.836,3,18.441,11,58.86611111,1,76.5735,15,48.9085,15,36.302,15,48.3335,1,96.1595,8,94.8045,1,45.66,7,51.734,9,50.43,5,57.3915,12,30.836,3,18.441,17,58.61444444,1,59.11777778,9,86.33388889,2,79.4635,2,75.829,1,68.821,3,77.784,3,60.102,17,45.5225,8,62.321,9,58.982,14,40.4455,14,43.75222222,12,40.318,14,32.286
704,VNM,Viet Nam,Asia,46.96,132,16,50.13346154,14,49.11423077,17,50.81384615,8,48.35153846,16,49.20269231,11,49.05,15,39.01961538,4,32.57423077,21,31.47583333,6,59.96380952,12,62.54269231,21,51.71423077,23,50.56730769,8,48.35153846,15,57.59,16,60.79230769,13,34.22038462,11,50.27923077,8,47.82038462,15,39.01961538,4,32.57423077,21,31.47583333,1,68.94,17,50.98809524,5,75.28095238,10,63.37307692,10,64.49576923,7,28.50192308,13,70.88652174,20,68.23521739,19,47.06961538,11,70.25346154,17,70.295,24,56.62846154,3,38.38,22,50.44846154,24,50.68730769
894,ZMB,Zambia,Sub-Saharan Africa,50.97,117,9,44.89,40,41.97956522,4,46.83108696,30,40.61608696,41,54.94152174,31,14.12304348,6,26.31826087,20,25.57934783,13,14.22571429,,57.17633333,1,68.05326087,17,46.66391304,4,43.71978261,30,40.61608696,35,81.83891304,36,83.82652174,36,13.10304348,30,14.19565217,30,14.05108696,6,26.31826087,20,25.57934783,13,14.22571429,,74.763,,39.58733333,,59.89933333,1,69.12478261,1,71.375,1,44.20804348,3,71.46,16,83.6025,14,49.55956522,25,45.17934783,24,39.98804348,11,26.20717391,7,42.03434783,7,47.57826087,2,39.86108696
716,ZWE,Zimbabwe,Sub-Saharan Africa,43.41,149,27,44.89,27,41.97956522,26,46.83108696,17,40.61608696,27,54.94152174,21,14.12304348,3,26.31826087,43,25.57934783,23,14.22571429,,57.17633333,5,68.05326087,41,46.66391304,45,43.71978261,17,40.61608696,27,81.83891304,27,83.82652174,20,13.10304348,20,14.19565217,22,14.05108696,3,26.31826087,43,25.57934783,23,14.22571429,,74.763,,39.58733333,,59.89933333,12,69.12478261,14,71.375,5,44.20804348,12,71.46,18,83.6025,41,49.55956522,28,45.17934783,33,39.98804348,45,26.20717391,20,42.03434783,45,47.57826087,44,39.86108696
